0.01,0.8,0.000009736
0.05,0.8,0.00014928
0.1,0.8,0.0005072
0.15,0.8,0.0010504
0.2,0.8,0.0017708
0.25,0.8,0.002664
0.3,0.8,0.0037272
0.35,0.8,0.00496
0.4,0.8,0.00636
0.45,0.8,0.007924
0.5,0.8,0.00966
0.55,0.8,0.011564
0.6,0.8,0.013636
0.65,0.8,0.015876
0.7,0.8,0.018284
0.75,0.8,0.020868
0.8,0.8,0.023624
0.85,0.8,0.026556
0.9,0.8,0.02966
0.95,0.8,0.032948
1,0.8,0.036412
0.01,0.81,0.00000962
0.05,0.81,0.00014756
0.1,0.81,0.0005012
0.15,0.81,0.001038
0.2,0.81,0.00175
0.25,0.81,0.0026328
0.3,0.81,0.0036832
0.35,0.81,0.0049
0.4,0.81,0.006284
0.45,0.81,0.007832
0.5,0.81,0.009548
0.55,0.81,0.011424
0.6,0.81,0.013472
0.65,0.81,0.015684
0.7,0.81,0.018068
0.75,0.81,0.020616
0.8,0.81,0.02334
0.85,0.81,0.026232
0.9,0.81,0.0293
0.95,0.81,0.032544
1,0.81,0.035964
0.01,0.82,0.000009512
0.05,0.82,0.00014584
0.1,0.82,0.0004952
0.15,0.82,0.001026
0.2,0.82,0.0017296
0.25,0.82,0.0026024
0.3,0.82,0.0036408
0.35,0.82,0.004844
0.4,0.82,0.006212
0.45,0.82,0.00774
0.5,0.82,0.009436
0.55,0.82,0.011292
0.6,0.82,0.013312
0.65,0.82,0.0155
0.7,0.82,0.017852
0.75,0.82,0.020372
0.8,0.82,0.02306
0.85,0.82,0.02592
0.9,0.82,0.028948
0.95,0.82,0.032152
1,0.82,0.035532
0.01,0.83,0.000009404
0.05,0.83,0.0001442
0.1,0.83,0.0004896
0.15,0.83,0.0010144
0.2,0.83,0.00171
0.25,0.83,0.0025724
0.3,0.83,0.0035992
0.35,0.83,0.004788
0.4,0.83,0.00614
0.45,0.83,0.007652
0.5,0.83,0.009324
0.55,0.83,0.01116
0.6,0.83,0.01316
0.65,0.83,0.01532
0.7,0.83,0.017644
0.75,0.83,0.020136
0.8,0.83,0.022792
0.85,0.83,0.025612
0.9,0.83,0.028608
0.95,0.83,0.031768
1,0.83,0.035104
0.01,0.84,0.000009296
0.05,0.84,0.0001426
0.1,0.84,0.0004844
0.15,0.84,0.0010028
0.2,0.84,0.0016908
0.25,0.84,0.0025436
0.3,0.84,0.0035584
0.35,0.84,0.004736
0.4,0.84,0.006068
0.45,0.84,0.007564
0.5,0.84,0.00922
0.55,0.84,0.011036
0.6,0.84,0.013008
0.65,0.84,0.015144
0.7,0.84,0.017444
0.75,0.84,0.019904
0.8,0.84,0.022528
0.85,0.84,0.025316
0.9,0.84,0.028272
0.95,0.84,0.031396
1,0.84,0.034692
0.01,0.85,0.000009196
0.05,0.85,0.000141
0.1,0.85,0.0004788
0.15,0.85,0.000992
0.2,0.85,0.001672
0.25,0.85,0.0025152
0.3,0.85,0.0035188
0.35,0.85,0.00468
0.4,0.85,0.006004
