664.098,0.5,35.0,0.3615748075046424,0.41369048145599363,0.08849419698800928,0.0,0.8269969779332649,0.6363313648694033,0.5848588544848857,0.6371325319823082
679.098,0.5,35.0,0.4139229890386416,0.4591455597672892,0.19408975009602683,0.0,0.918061414663395,0.6667065905729654,0.6198368665282723,0.6678810077761643
694.098,0.5,35.0,0.46049697357157854,0.5011013188014558,0.16005143401804872,0.0,1.0029131656667507,0.6977556768156071,0.6534712112449106,0.6988753120591095
709.098,0.5,35.0,0.5088234402379471,0.5437671863289139,0.1938194654750367,0.0,1.087435776781994,0.7264957257544602,0.6854583452954073,0.727551598871679
664.098,1.0,35.0,0.8094666155676785,0.8308742643743408,0.2853168512212946,0.0,0.831017294901246,0.9246025072809393,0.913054614421443,0.9249631055185605
679.098,1.0,35.0,0.9035915337409789,0.9135286131311331,0.5053448727265157,0.0,0.9140873922896801,0.9643966752438169,0.9584286121236552,0.9645776225040608
694.098,1.0,35.0,0.9977527348929798,0.9974154937463188,0.9762579170882314,0.0,0.9974090532962695,0.9989777939066056,0.9988991225427258,0.9989823342787363
709.098,1.0,35.0,1.017214294841961,1.0057642681765389,0.9964984728463144,0.0,1.0055060076707827,0.9994514626974631,0.9927263914231038,0.9995124955490098
664.098,1.05,35.0,0.85762708074127,0.8731851303974192,0.5273545047942092,0.0,0.8317751494684583,0.9390130981142367,0.9357727775596256,0.9392577655919171
679.098,1.05,35.0,0.9529166728731479,0.9625744074860704,0.5756022503602978,0.0,0.9173362884510081,0.9942621581567371,0.9922356597673606,0.9943014052214916
694.098,1.05,35.0,1.0031995877637723,1.0001297812505787,0.9954127981430029,0.0,0.9528517380574786,0.9991434447083135,0.997261042043594,0.9991632019791254
709.098,1.05,35.0,1.021872334227699,1.0076056209922157,0.9943792261477215,0.0,0.959656145817802,0.9995329717641592,0.99110869593935,0.999608553851045
664.098,1.0,0.0,0.8209049482850881,0.827359889442945,0.0023690070312927395,0.0,0.8275128217852854,0.8722605985954027,0.8767994996023154,0.8726515244119964
664.098,1.0,1.0,0.820906103657941,0.8273608968512194,0.0025955581012195744,0.0,0.8275137991801718,0.8722694874393486,0.8768065262908663,0.8726604019332765
664.098,1.0,2.0,0.8209061631864069,0.8273609805154888,0.0028503161365310025,0.0,0.8275138833180996,0.872268633627586,0.8768058997146903,0.872659548823715
664.098,1.0,3.0,0.8209059129282198,0.8273607642400859,0.003137335135193582,0.0,0.827513682238004,0.8722697948159355,0.8768066885201531,0.8726607095617859
664.098,1.0,4.0,0.8209052323600615,0.8273599433957921,0.0034618097946886948,0.0,0.8275128586126195,0.8722690633580539,0.8768059692062296,0.872659980159907
664.098,1.0,5.0,0.8208959538273044,0.8273553330604027,0.003837432842582505,0.0,0.8275081523395018,0.8720626418082318,0.8766476887958154,0.8724537824473327
664.098,1.0,6.0,0.8208965696938777,0.8273560063275127,0.004259929220123323,0.0,0.827508810603137,0.8720629160639626,0.8766480625661424,0.8724540551033427
664.098,1.0,7.0,0.8208974632847174,0.8273551370576678,0.004738288265046534,0.0,0.8275076046968708,0.8720637582413922,0.8766493071886562,0.8724548915966986
664.098,1.0,8.0,0.820896153617808,0.8273555497050508,0.005287616328884636,0.0,0.8275083521459926,0.8720627300987889,0.8766478078155198,0.8724538702333113
664.098,1.0,9.0,0.8208970188412681,0.8273546467479969,0.00592032633406257,0.0,0.8275070955047946,0.8720635582052796,0.8766490315865032,0.8724546927511502
664.098,1.0,10.0,0.8208953323790108,0.8273546484549804,0.006656120317586632,0.0,0.8275074474044785,0.8720623630568874,0.8766473050231169,0.8724535053528075
664.098,1.0,11.0,0.8208969154782533,0.8273545333071165,0.007506552543522609,0.0,0.8275069817371099,0.8720635115582301,0.8766489679737092,0.8724546463765076
664.098,1.0,12.0,0.8208951029947186,0.8273543992440143,0.008500872116348897,0.0,0.8275072143077368,0.8720622614903192,0.8766471677614955,0.8724534043694401
664.098,1.0,13.0,0.8208963982464045,0.8273539655721389,0.00966986280041619,0.0,0.8275064113802849,0.8720632803632156,0.8766486512340242,0.8724544165432286
664.098,1.0,14.0,0.8208946631684736,0.82735391405855,0.011052214682656181,0.0,0.8275067102632141,0.8720620639704832,0.8766468953289354,0.872453208027556
664.098,1.0,15.0,0.8208967951216924,0.8273544037244592,0.012700121904088377,0.0,0.8275068685421116,0.8720634591676688,0.876648897782756,0.8724545942819005
664.098,1.0,16.0,0.8208944810293489,0.8273537167160961,0.014668551814995183,0.0,0.8275065293745075,0.8720619835309291,0.8766467870211543,0.8724531280466884
