70.43,76.85,0.4980408820602214,0.650740137535964,0.28106852865644594,3182.09419563487,2352.1529829253095,5334.780383061289
85.39,52.85,0.6718328401720473,0.7508345847329299,0.4488866050722842,3265.413542703153,2817.36840246409,4824.106564945265
105.58,28.44,0.6904670489201726,0.7213034882569159,0.562058731836169,3447.311676427198,3243.2730139897235,4216.303819695592
180.0,11.43,0.7001416860714423,0.6572586387784151,0.6499106862862157,3470.0291415127936,3703.3321516510364,3733.52721694868
254.42,28.43,0.6954456553915274,0.5633057178587986,0.7134279024976791,3429.184644393778,4201.8600571547495,3275.8438085639805
274.6,52.85,0.6844839928651352,0.4379829243388526,0.7477207850365387,3216.0500456105965,4866.571434972391,2824.2670295295193
289.57,76.84,0.5201691116488683,0.27517243930157903,0.6808246938989261,3015.8746283367805,5248.117066572509,2234.435428597996
76.17,80.56,0.42639525079523344,0.5829946236691727,0.2218037754840664,2962.0542581757118,2172.1763685478886,5393.32030331525
92.65,56.16,0.6995441498577966,0.7456317766793343,0.42093704629317286,3083.080908612921,2780.144478223014,5043.663123276571
116.54,32.38,0.7082120258576701,0.7203618470090809,0.5501139493211487,3349.355104644195,3245.36464729165,4312.168758176659
180.0,18.24,0.7155186967978608,0.651346185018078,0.6447747628638871,3384.0317679540776,3747.3316324839075,3775.5251096745246
243.39,32.41,0.7127168343277165,0.5497511153415072,0.7118358578315664,3323.7338176406683,4302.341567606081,3280.8131248657555
267.25,56.2,0.7113490624664671,0.40528698013145853,0.7471607040504857,3028.403350341192,5106.423215350036,2772.061944421278
283.71,80.63,0.44898692595131806,0.2149240607275195,0.6125152218222918,2766.2945087814323,5319.9669853801815,2034.2842395985913
98.89,59.58,0.7225263284057096,0.7419401190338478,0.3921541239638607,2915.2428301937875,2727.082088066984,5264.563591851736
124.62,36.71,0.7215453524801162,0.7167170594944537,0.5374375607611771,3258.6205079659467,3246.0725552790504,4402.195446867509
180.0,24.55,0.7295769615010039,0.6448443498978708,0.6399869699174313,3308.6878213469654,3785.3277463265586,3812.8729424389885
235.31,36.75,0.7301232583623113,0.5371376641472498,0.7070985006173328,3230.449353038196,4393.332724010074,3283.1064330642375
261.0,59.64,0.7256450468269128,0.38389090269294146,0.7608201593379962,2852.8009687422905,5222.126074129788,2650.6657715814263
104.98,63.47,0.7384846438143418,0.7511006589546672,0.3688485226633204,2728.4793912215823,2608.824249651666,5381.008221947364
131.44,41.74,0.735795326064178,0.7121874639441836,0.5226992212093952,3165.6942767247883,3246.258322367331,4494.935911020392
180.0,31.17,0.7407494008973617,0.636931678786739,0.629750574209295,3232.8564314940363,3824.337723681761,3849.69435493671
228.49,41.79,0.7462611321520591,0.5238785027575472,0.7015418273640196,3135.34311567478,4485.459604738078,3286.0857896996517
254.9,63.54,0.7429079113489592,0.3678279452298025,0.7689974632096723,2664.066359948753,5281.077700581009,2547.4583016712104
110.32,67.34,0.7253740727667812,0.7341557963011315,0.3513562551154172,2604.5068287522245,2527.5827051137603,5435.506630153771
136.69,46.75,0.7484829119606808,0.7052830559162081,0.5116464785050128,3079.5446240689234,3247.4999996945153,4579.843886349072
179.97,37.37,0.7511341559746065,0.6274020297842728,0.6202866244093843,3163.9118525971994,3858.6482452761766,3884.3284122391315
223.26,46.8,0.7573201123300289,0.511978644535588,0.6928851513639954,3049.933186622865,4568.450085412443,3288.5052380772013
249.57,67.41,0.7350496530641123,0.3489273551836782,0.7543309826039197,2526.127981105771,5299.415239546115,2476.1257184009455
115.86,71.78,0.6977455648464274,0.6991952416017381,0.32683249269307296,2503.755069503975,2463.9066993518804,5432.125774574845
141.54,52.5,0.7553537301963654,0.6936460577827658,0.4946749439944465,2987.857188118189,3249.111538823676,4669.919783170642
179.97,44.2,0.7573251081945199,0.6138063657459033,0.6105791807170593,3092.2041024389177,3893.816071918386,3920.8683357552027
218.42,52.56,0.7705347349350359,0.4949623945648328,0.6845087519666226,2962.1415765521465,4655.568485149068,3289.178448411292
244.04,71.86,0.7103305589426583,0.32635443033273476,0.7086620743240353,2440.286506437081,5295.7151276268,2414.0251530591386
121.03,76.3,0.6272857064183524,0.6302102285618264,0.2971349826371482,2545.1905306290473,2472.888672302807,5436.708867747634
145.62,58.32,0.7552547689026302,0.6796183421604457,0.4797317973697235,2902.538701592036,3251.8210349181004,4752.528773602373
180.0,50.92,0.7633588334280798,0.6017660342956003,0.5939126215516163,3021.4755181398828,3931.290044861913,3954.1229471107117
214.35,58.36,0.775872881895838,0.4792326340256484,0.6722939408663935,2877.630999274379,4738.429755938931,3290.8277548991973
238.89,76.37,0.6367872137893988,0.2978853438678641,0.6504655258713744,2481.8032663531567,5301.559622590259,2400.130408091628
126.54,81.42,0.4179236670901155,0.4525136479256529,0.2541513838924385,3017.2086418340473,2739.347626347434,5150.332241931028
149.56,64.87,0.7666881604340885,0.6526444165989345,0.4572266525060704,2805.68194681755,3263.0911150000206,4838.115448294935
180.0,58.3,0.7692122993055595,0.5792630585544296,0.5802561426608327,2944.0691468543573,3973.6316604716535,3989.187702786499
210.43,64.87,0.7747007154717277,0.4544517317868189,0.6506928818967405,2784.3800226630324,4824.10052408421,3298.4079633652664
233.46,81.41,0.4238208230054503,0.2472087067107253,0.46227517744513913,3012.7784873331416,5186.944539359183,2707.165483420182
